Stazione,Latitudine,Longitudine,Data_Ora,Benzene (µg/m³),CO (mg/m³),Etilbenzene (µg/m³),mp-Xilene (µg/m³),o-Xilene (µg/m³),PM10 (µg/m³),Toluene (µg/m³)
Potenza_Viale_Unicef,40.627777,15.796388,07/07/2021 01:00,0.2,0.25,0.57,0.12,0.41,,0.02
Potenza_Viale_Unicef,40.627777,15.796388,07/07/2021 02:00,0.21,0.21,0.2,0.06,0.34,,0.02
Potenza_Viale_Unicef,40.627777,15.796388,07/07/2021 03:00,0.2,0.16,0.06,0.04,0.32,,0.25
Potenza_Viale_Unicef,40.627777,15.796388,07/07/2021 04:00,0.2,0.17,0.06,0.01,0.15,,0.02
Potenza_Viale_Unicef,40.627777,15.796388,07/07/2021 05:00,0.19,0.2,0.05,0.02,0.04,,0.13
Potenza_Viale_Unicef,40.627777,15.796388,07/07/2021 06:00,0.2,0.4,0.05,0.04,0.31,,0.02
Potenza_Viale_Unicef,40.627777,15.796388,07/07/2021 07:00,0.73,0.4,0.42,0.19,0.28,,0.85
Potenza_Viale_Unicef,40.627777,15.796388,07/07/2021 08:00,2.029,0.23,0.46,0.23,0.29,,0.02
Potenza_Viale_Unicef,40.627777,15.796388,07/07/2021 09:00,0.22,0.21,0.08,0.02,0.26,,0.25
Potenza_Viale_Unicef,40.627777,15.796388,07/07/2021 10:00,0.43,0.19,0.07,0.04,0.16,,0.02
Potenza_Viale_Unicef,40.627777,15.796388,07/07/2021 11:00,0.49,0.15,0.06,0.05,0.04,,0.28
Potenza_Viale_Unicef,40.627777,15.796388,07/07/2021 12:00,0.2,0.14,0.05,0.07,0.04,,0.36
Potenza_Viale_Unicef,40.627777,15.796388,07/07/2021 13:00,0.19,0.1,0.04,0.08,0.04,,0.02
Potenza_Viale_Unicef,40.627777,15.796388,07/07/2021 14:00,0.19,0.07,0.04,0.07,0.04,,0.02
Potenza_Viale_Unicef,40.627777,15.796388,07/07/2021 15:00,0.17,0.05,0.04,0.02,0.04,,0.02
Potenza_Viale_Unicef,40.627777,15.796388,07/07/2021 16:00,0.24,0.06,0.03,0.05,0.04,,0.02
Potenza_Viale_Unicef,40.627777,15.796388,07/07/2021 17:00,0.25,0.08,0.14,0.01,0.04,,0.02
Potenza_Viale_Unicef,40.627777,15.796388,07/07/2021 18:00,0.21,0.1,0.28,0.02,0.24,,0.02
Potenza_Viale_Unicef,40.627777,15.796388,07/07/2021 19:00,0.38,0.14,0.18,0.01,0.3,,0.12
Potenza_Viale_Unicef,40.627777,15.796388,07/07/2021 20:00,0.48,0.19,0.17,0.02,0.13,,0.38
Potenza_Viale_Unicef,40.627777,15.796388,07/07/2021 21:00,0.21,0.18,0.2,0.02,0.36,,0.07
Potenza_Viale_Unicef,40.627777,15.796388,07/07/2021 22:00,0.21,0.2,0.05,0.01,0.14,,0.32
Potenza_Viale_Unicef,40.627777,15.796388,07/07/2021 23:00,0.31,0.22,0.42,0.09,0.16,,0.02
Potenza_Viale_Unicef,40.627777,15.796388,08/07/2021 00:00,0.19,0.21,0.45,0.12,0.04,,0.02
Potenza_Viale_Unicef,40.627777,15.796388,08/07/2021 01:00,0.2,0.2,0.3,0.1,0.04,,0.32
Potenza_Viale_Unicef,40.627777,15.796388,08/07/2021 02:00,0.2,0.17,0.31,0.07,0.04,,0.82
Potenza_Viale_Unicef,40.627777,15.796388,08/07/2021 03:00,0.2,0.15,0.42,0.01,0.04,,0.54
Potenza_Viale_Unicef,40.627777,15.796388,08/07/2021 04:00,0.18,0.15,0.3,0.01,0.04,,0.12
Potenza_Viale_Unicef,40.627777,15.796388,08/07/2021 05:00,0.19,0.18,0.45,0.01,0.04,,0.02
Potenza_Viale_Unicef,40.627777,15.796388,08/07/2021 06:00,0.2,0.32,0.3,0.19,0.04,,0.02
Potenza_Viale_Unicef,40.627777,15.796388,08/07/2021 07:00,0.69,0.39,0.31,0.21,0.04,,0.17
Potenza_Viale_Unicef,40.627777,15.796388,08/07/2021 08:00,0.94,0.31,0.63,0.25,0.05,,0.23
Potenza_Viale_Unicef,40.627777,15.796388,08/07/2021 09:00,-9999.0,0.35,-12.26,-9999.0,-12.9,,-9999.0
Potenza_Viale_Unicef,40.627777,15.796388,08/07/2021 10:00,-9999.0,0.25,-9999.0,-9999.0,-9999.0,,-9999.0
Potenza_Viale_Unicef,40.627777,15.796388,08/07/2021 11:00,-9999.0,0.18,-9999.0,-9999.0,-9999.0,,-9999.0
Potenza_Viale_Unicef,40.627777,15.796388,08/07/2021 12:00,-9999.0,0.15,-9999.0,-9999.0,-9999.0,,-9999.0
Potenza_Viale_Unicef,40.627777,15.796388,08/07/2021 13:00,-9999.0,0.11,-9999.0,-9999.0,-9999.0,,-9999.0
Potenza_Viale_Unicef,40.627777,15.796388,08/07/2021 14:00,-9999.0,0.3,-9999.0,-9999.0,-9999.0,,-9999.0
Potenza_Viale_Unicef,40.627777,15.796388,08/07/2021 15:00,-9999.0,0.3,-9999.0,-9999.0,-9999.0,,-9999.0
Potenza_Viale_Unicef,40.627777,15.796388,08/07/2021 16:00,-9999.0,0.41,-9999.0,-9999.0,-9999.0,,-9999.0
Potenza_Viale_Unicef,40.627777,15.796388,08/07/2021 17:00,-9999.0,0.2,-9999.0,-9999.0,-9999.0,,-9999.0
Potenza_Viale_Unicef,40.627777,15.796388,08/07/2021 18:00,-9999.0,0.17,-9999.0,-9999.0,-9999.0,,-9999.0
Potenza_Viale_Unicef,40.627777,15.796388,08/07/2021 19:00,-9999.0,0.23,0.57,-9999.0,0.04,,-9999.0
Potenza_Viale_Unicef,40.627777,15.796388,08/07/2021 20:00,1.72,0.2,0.82,0.0,0.76,,2.76
Potenza_Viale_Unicef,40.627777,15.796388,08/07/2021 21:00,1.38,0.16,0.54,1.17,0.68,,1.63
Potenza_Viale_Unicef,40.627777,15.796388,08/07/2021 22:00,1.15,0.17,0.53,1.27,0.58,,1.11
Potenza_Viale_Unicef,40.627777,15.796388,08/07/2021 23:00,1.11,0.19,0.52,1.11,0.58,,0.97
Potenza_Viale_Unicef,40.627777,15.796388,09/07/2021 00:00,1.14,0.18,0.52,1.12,0.58,,1.22
Potenza_Viale_Unicef,40.627777,15.796388,09/07/2021 01:00,1.14,0.12,0.52,1.37,0.58,,1.44
Potenza_Viale_Unicef,40.627777,15.796388,09/07/2021 02:00,1.05,0.08,0.17,0.72,0.38,,0.65
Potenza_Viale_Unicef,40.627777,15.796388,09/07/2021 03:00,0.92,0.11,0.03,0.55,0.28,,0.59
Potenza_Viale_Unicef,40.627777,15.796388,09/07/2021 04:00,1.27,0.13,0.03,0.58,0.29,,0.95
Potenza_Viale_Unicef,40.627777,15.796388,09/07/2021 05:00,1.42,0.19,0.14,0.59,0.29,,0.96
Potenza_Viale_Unicef,40.627777,15.796388,09/07/2021 06:00,2.04,0.25,0.51,0.71,0.51,,1.1
Potenza_Viale_Unicef,40.627777,15.796388,09/07/2021 07:00,2.25,0.4,0.53,0.57,0.58,,1.94
Potenza_Viale_Unicef,40.627777,15.796388,09/07/2021 08:00,1.86,0.37,0.57,0.0,0.91,,3.29
Potenza_Viale_Unicef,40.627777,15.796388,09/07/2021 09:00,1.45,0.23,0.57,0.0,0.4,,3.01
Potenza_Viale_Unicef,40.627777,15.796388,09/07/2021 10:00,1.0,0.18,0.55,0.25,0.58,,2.07
Potenza_Viale_Unicef,40.627777,15.796388,09/07/2021 11:00,0.83,0.16,0.54,0.33,0.58,,1.46
Potenza_Viale_Unicef,40.627777,15.796388,09/07/2021 12:00,0.84,0.15,0.42,0.67,0.58,,1.1
Potenza_Viale_Unicef,40.627777,15.796388,09/07/2021 13:00,0.76,0.14,0.38,0.7,0.58,,0.95
Potenza_Viale_Unicef,40.627777,15.796388,09/07/2021 14:00,0.72,0.07,0.39,0.96,0.51,,0.85
Potenza_Viale_Unicef,40.627777,15.796388,09/07/2021 15:00,0.63,0.08,0.03,0.53,0.26,,0.49
Potenza_Viale_Unicef,40.627777,15.796388,09/07/2021 16:00,0.64,0.08,0.24,0.56,0.48,,0.83
Potenza_Viale_Unicef,40.627777,15.796388,09/07/2021 17:00,0.68,0.1,0.13,0.68,0.58,,1.05
Potenza_Viale_Unicef,40.627777,15.796388,09/07/2021 18:00,0.73,0.11,0.15,0.72,0.58,,1.08
Potenza_Viale_Unicef,40.627777,15.796388,09/07/2021 19:00,0.76,0.19,0.38,0.94,0.58,,0.98
Potenza_Viale_Unicef,40.627777,15.796388,09/07/2021 20:00,0.95,0.18,0.53,1.13,0.58,,1.34
Potenza_Viale_Unicef,40.627777,15.796388,09/07/2021 21:00,0.73,0.12,0.41,0.99,0.52,,0.99
Potenza_Viale_Unicef,40.627777,15.796388,09/07/2021 22:00,0.66,0.12,0.13,0.81,0.37,,0.63
Potenza_Viale_Unicef,40.627777,15.796388,09/07/2021 23:00,0.67,0.12,0.16,0.87,0.37,,0.6
Potenza_Viale_Unicef,40.627777,15.796388,10/07/2021 00:00,0.72,0.13,0.37,0.93,0.5,,0.95
Potenza_Viale_Unicef,40.627777,15.796388,10/07/2021 01:00,0.67,0.13,0.16,0.72,0.37,,0.87
Potenza_Viale_Unicef,40.627777,15.796388,10/07/2021 02:00,0.63,0.12,0.03,0.58,0.26,,0.74
Potenza_Viale_Unicef,40.627777,15.796388,10/07/2021 03:00,0.58,0.11,0.03,0.55,0.28,,0.64
Potenza_Viale_Unicef,40.627777,15.796388,10/07/2021 04:00,0.56,0.12,0.03,0.54,0.29,,0.51
Potenza_Viale_Unicef,40.627777,15.796388,10/07/2021 05:00,0.63,0.13,0.03,0.56,0.31,,0.74
Potenza_Viale_Unicef,40.627777,15.796388,10/07/2021 06:00,0.78,0.13,0.03,0.55,0.26,,0.61
Potenza_Viale_Unicef,40.627777,15.796388,10/07/2021 07:00,0.96,0.1,0.03,0.58,0.29,,0.95
Potenza_Viale_Unicef,40.627777,15.796388,10/07/2021 08:00,0.76,0.12,0.03,0.58,0.29,,0.75
Potenza_Viale_Unicef,40.627777,15.796388,10/07/2021 09:00,0.76,0.13,0.38,0.94,0.51,,1.19
Potenza_Viale_Unicef,40.627777,15.796388,10/07/2021 10:00,0.67,0.16,0.17,0.73,0.39,,0.95
Potenza_Viale_Unicef,40.627777,15.796388,10/07/2021 11:00,0.7,0.15,0.28,0.17,0.46,,0.98
Potenza_Viale_Unicef,40.627777,15.796388,10/07/2021 12:00,0.67,0.16,0.14,0.54,0.51,,1.05
Potenza_Viale_Unicef,40.627777,15.796388,10/07/2021 13:00,0.67,0.16,0.17,0.74,0.58,,1.1
Potenza_Viale_Unicef,40.627777,15.796388,10/07/2021 14:00,0.7,0.12,0.27,0.17,0.58,,1.49
Potenza_Viale_Unicef,40.627777,15.796388,10/07/2021 15:00,0.46,0.09,0.03,0.39,0.39,,0.62
Potenza_Viale_Unicef,40.627777,15.796388,10/07/2021 16:00,0.38,0.09,0.03,0.29,0.31,,0.48
Potenza_Viale_Unicef,40.627777,15.796388,10/07/2021 17:00,0.57,0.09,0.28,0.82,0.5,,0.82
Potenza_Viale_Unicef,40.627777,15.796388,10/07/2021 18:00,0.64,0.12,0.03,0.56,0.44,,0.67
Potenza_Viale_Unicef,40.627777,15.796388,10/07/2021 19:00,0.74,0.15,0.14,0.7,0.58,,0.86
Potenza_Viale_Unicef,40.627777,15.796388,10/07/2021 20:00,0.76,0.18,0.51,1.08,0.58,,1.0
Potenza_Viale_Unicef,40.627777,15.796388,10/07/2021 21:00,0.75,0.17,0.51,1.1,0.58,,1.2
Potenza_Viale_Unicef,40.627777,15.796388,10/07/2021 22:00,0.75,0.17,0.5,1.12,0.58,,1.23
Potenza_Viale_Unicef,40.627777,15.796388,10/07/2021 23:00,0.75,0.16,0.51,1.11,0.58,,1.31
Potenza_Viale_Unicef,40.627777,15.796388,11/07/2021 00:00,0.75,0.18,0.5,1.1,0.58,,1.12
Potenza_Viale_Unicef,40.627777,15.796388,11/07/2021 01:00,0.74,0.18,0.48,1.07,0.58,,0.96
Potenza_Viale_Unicef,40.627777,15.796388,11/07/2021 02:00,0.75,0.17,0.5,1.11,0.58,,0.98
Potenza_Viale_Unicef,40.627777,15.796388,11/07/2021 03:00,0.67,0.16,0.16,0.72,0.38,,0.96
Potenza_Viale_Unicef,40.627777,15.796388,11/07/2021 04:00,0.69,0.13,0.37,0.96,0.5,,1.19
Potenza_Viale_Unicef,40.627777,15.796388,11/07/2021 05:00,0.63,0.13,0.26,0.83,0.44,,0.96
Potenza_Viale_Unicef,40.627777,15.796388,11/07/2021 06:00,0.63,0.16,0.41,0.97,0.53,,0.97
Potenza_Viale_Unicef,40.627777,15.796388,11/07/2021 07:00,0.72,0.16,0.37,0.94,0.5,,1.19
Potenza_Viale_Unicef,40.627777,15.796388,11/07/2021 08:00,0.72,0.11,0.4,0.97,0.37,,0.89
Potenza_Viale_Unicef,40.627777,15.796388,11/07/2021 09:00,0.64,0.12,0.03,0.56,0.31,,0.53
Potenza_Viale_Unicef,40.627777,15.796388,11/07/2021 10:00,0.64,0.11,0.03,0.56,0.37,,0.63
Potenza_Viale_Unicef,40.627777,15.796388,11/07/2021 11:00,0.67,0.14,0.14,0.68,0.45,,0.76
Potenza_Viale_Unicef,40.627777,15.796388,11/07/2021 12:00,0.67,0.14,0.17,0.73,0.52,,0.68
Potenza_Viale_Unicef,40.627777,15.796388,11/07/2021 13:00,0.64,0.13,0.03,0.55,0.46,,0.55
Potenza_Viale_Unicef,40.627777,15.796388,11/07/2021 14:00,0.59,0.11,0.03,0.44,0.34,,0.42
Potenza_Viale_Unicef,40.627777,15.796388,11/07/2021 15:00,0.39,0.09,0.03,0.05,0.33,,0.07
Potenza_Viale_Unicef,40.627777,15.796388,11/07/2021 16:00,0.39,0.09,0.03,0.05,0.32,,0.06
Potenza_Viale_Unicef,40.627777,15.796388,11/07/2021 17:00,0.44,0.1,0.03,0.16,0.36,,0.17
Potenza_Viale_Unicef,40.627777,15.796388,11/07/2021 18:00,0.64,0.12,0.03,0.55,0.4,,0.51
Potenza_Viale_Unicef,40.627777,15.796388,11/07/2021 19:00,0.67,0.14,0.03,0.59,0.46,,0.62
Potenza_Viale_Unicef,40.627777,15.796388,11/07/2021 20:00,0.73,0.12,0.27,0.59,0.51,,0.86
Potenza_Viale_Unicef,40.627777,15.796388,11/07/2021 21:00,0.58,0.08,0.03,0.58,0.52,,0.52
Potenza_Viale_Unicef,40.627777,15.796388,11/07/2021 22:00,0.38,0.07,0.03,0.18,0.28,,0.17
Potenza_Viale_Unicef,40.627777,15.796388,11/07/2021 23:00,0.37,0.08,0.03,0.4,0.28,,0.36
Potenza_Viale_Unicef,40.627777,15.796388,12/07/2021 00:00,0.42,0.14,0.1,0.65,0.35,,0.36
Potenza_Viale_Unicef,40.627777,15.796388,12/07/2021 01:00,0.63,0.14,0.39,0.96,0.53,,0.85
Potenza_Viale_Unicef,40.627777,15.796388,12/07/2021 02:00,0.69,0.14,0.27,0.82,0.44,,0.73
Potenza_Viale_Unicef,40.627777,15.796388,12/07/2021 03:00,0.69,0.11,0.26,0.83,0.43,,0.85
Potenza_Viale_Unicef,40.627777,15.796388,12/07/2021 04:00,0.58,0.12,0.03,0.55,0.29,,0.64
Potenza_Viale_Unicef,40.627777,15.796388,12/07/2021 05:00,0.56,0.11,0.03,0.54,0.29,,0.52
Potenza_Viale_Unicef,40.627777,15.796388,12/07/2021 06:00,0.66,0.15,0.03,0.55,0.29,,0.6
Potenza_Viale_Unicef,40.627777,15.796388,12/07/2021 07:00,0.89,0.23,0.14,0.45,0.36,,1.16
Potenza_Viale_Unicef,40.627777,15.796388,12/07/2021 08:00,1.25,0.13,0.4,0.67,0.51,,1.23
Potenza_Viale_Unicef,40.627777,15.796388,12/07/2021 09:00,0.76,0.13,0.03,0.59,0.31,,0.95
Potenza_Viale_Unicef,40.627777,15.796388,12/07/2021 10:00,0.67,0.12,0.03,0.58,0.3,,0.66
Potenza_Viale_Unicef,40.627777,15.796388,12/07/2021 11:00,0.64,0.1,0.03,0.56,0.32,,0.5
Potenza_Viale_Unicef,40.627777,15.796388,12/07/2021 12:00,0.64,0.13,0.03,0.27,0.29,,0.48
Potenza_Viale_Unicef,40.627777,15.796388,12/07/2021 13:00,0.64,0.14,0.03,0.55,0.3,,0.48
Potenza_Viale_Unicef,40.627777,15.796388,12/07/2021 14:00,0.64,0.12,0.03,0.43,0.4,,0.52
Potenza_Viale_Unicef,40.627777,15.796388,12/07/2021 15:00,0.45,0.1,0.03,0.39,0.37,,0.48
Potenza_Viale_Unicef,40.627777,15.796388,12/07/2021 16:00,0.55,0.08,0.03,0.54,0.5,,0.5
Potenza_Viale_Unicef,40.627777,15.796388,12/07/2021 17:00,0.63,0.11,0.13,0.55,0.58,,0.61
Potenza_Viale_Unicef,40.627777,15.796388,12/07/2021 18:00,0.63,0.12,0.16,0.58,0.58,,0.95
Potenza_Viale_Unicef,40.627777,15.796388,12/07/2021 19:00,0.73,0.22,0.39,0.96,0.58,,1.11
Potenza_Viale_Unicef,40.627777,15.796388,12/07/2021 20:00,0.94,0.24,0.52,0.89,0.58,,1.54
Potenza_Viale_Unicef,40.627777,15.796388,12/07/2021 21:00,0.83,0.2,0.5,0.81,0.58,,1.58
Potenza_Viale_Unicef,40.627777,15.796388,12/07/2021 22:00,0.75,0.16,0.5,1.12,0.58,,1.11
Potenza_Viale_Unicef,40.627777,15.796388,12/07/2021 23:00,0.66,0.16,0.47,1.07,0.49,,0.96
Potenza_Viale_Unicef,40.627777,15.796388,13/07/2021 00:00,0.65,0.17,0.49,1.08,0.35,,1.06
Potenza_Viale_Unicef,40.627777,15.796388,13/07/2021 01:00,0.66,0.16,0.5,1.09,0.37,,1.1
Potenza_Viale_Unicef,40.627777,15.796388,13/07/2021 02:00,0.63,0.13,0.4,0.96,0.29,,0.88
Potenza_Viale_Unicef,40.627777,15.796388,13/07/2021 03:00,0.63,0.14,0.13,0.68,0.29,,0.83
Potenza_Viale_Unicef,40.627777,15.796388,13/07/2021 04:00,0.63,0.13,0.15,0.71,0.27,,0.96
Potenza_Viale_Unicef,40.627777,15.796388,13/07/2021 05:00,0.53,0.14,0.03,0.54,0.26,,0.95
Potenza_Viale_Unicef,40.627777,15.796388,13/07/2021 06:00,0.75,0.19,0.03,0.58,0.27,,0.96
Potenza_Viale_Unicef,40.627777,15.796388,13/07/2021 07:00,0.83,0.28,0.36,0.95,0.33,,1.18
Potenza_Viale_Unicef,40.627777,15.796388,13/07/2021 08:00,1.11,0.22,0.5,1.12,0.58,,1.48
Potenza_Viale_Unicef,40.627777,15.796388,13/07/2021 09:00,1.04,0.2,0.52,0.56,0.58,,1.35
Potenza_Viale_Unicef,40.627777,15.796388,13/07/2021 10:00,0.83,0.2,0.53,0.87,0.58,,1.24
Potenza_Viale_Unicef,40.627777,15.796388,13/07/2021 11:00,0.76,0.2,0.53,0.78,0.58,,1.14
Potenza_Viale_Unicef,40.627777,15.796388,13/07/2021 12:00,0.77,0.2,0.29,0.31,0.58,,0.98
Potenza_Viale_Unicef,40.627777,15.796388,13/07/2021 13:00,0.76,0.22,0.53,0.01,0.58,,1.2
Potenza_Viale_Unicef,40.627777,15.796388,13/07/2021 14:00,0.68,0.16,0.17,0.42,0.58,,0.65
Potenza_Viale_Unicef,40.627777,15.796388,13/07/2021 15:00,0.52,0.16,0.03,0.55,0.41,,0.48
Potenza_Viale_Unicef,40.627777,15.796388,13/07/2021 16:00,0.67,0.17,0.03,0.58,0.51,,0.84
Potenza_Viale_Unicef,40.627777,15.796388,13/07/2021 17:00,0.77,0.18,0.4,1.0,0.58,,1.37
Potenza_Viale_Unicef,40.627777,15.796388,13/07/2021 18:00,0.82,0.25,0.28,0.87,0.58,,1.12
Potenza_Viale_Unicef,40.627777,15.796388,13/07/2021 19:00,1.1,0.39,0.53,1.12,0.7,,1.85
Potenza_Viale_Unicef,40.627777,15.796388,13/07/2021 20:00,1.18,0.26,0.57,0.0,0.96,,2.91
Potenza_Viale_Unicef,40.627777,15.796388,13/07/2021 21:00,1.02,0.18,0.56,0.24,0.81,,1.87
Potenza_Viale_Unicef,40.627777,15.796388,13/07/2021 22:00,0.73,0.14,0.17,0.73,0.49,,0.98
Potenza_Viale_Unicef,40.627777,15.796388,13/07/2021 23:00,0.63,0.09,0.27,0.83,0.49,,0.74
Potenza_Viale_Unicef,40.627777,15.796388,14/07/2021 00:00,0.45,0.09,0.03,0.56,0.37,,0.5
Potenza_Viale_Unicef,40.627777,15.796388,14/07/2021 01:00,0.37,0.11,0.03,0.54,0.27,,0.48
Potenza_Viale_Unicef,40.627777,15.796388,14/07/2021 02:00,0.37,0.11,0.03,0.43,0.29,,0.39
Potenza_Viale_Unicef,40.627777,15.796388,14/07/2021 03:00,0.37,0.1,0.03,0.04,0.28,,0.05
Potenza_Viale_Unicef,40.627777,15.796388,14/07/2021 04:00,0.37,0.11,0.03,0.04,0.29,,0.05
Potenza_Viale_Unicef,40.627777,15.796388,14/07/2021 05:00,0.37,0.12,0.03,0.04,0.28,,0.04
Potenza_Viale_Unicef,40.627777,15.796388,14/07/2021 06:00,0.56,0.13,0.03,0.04,0.28,,0.05
Potenza_Viale_Unicef,40.627777,15.796388,14/07/2021 07:00,0.66,0.15,0.03,0.4,0.28,,0.46
Potenza_Viale_Unicef,40.627777,15.796388,14/07/2021 08:00,0.73,0.12,0.03,0.27,0.27,,0.64
Potenza_Viale_Unicef,40.627777,15.796388,14/07/2021 09:00,0.63,0.12,0.03,0.54,0.27,,0.48
Potenza_Viale_Unicef,40.627777,15.796388,14/07/2021 10:00,0.72,0.12,0.03,0.54,0.29,,0.82
Potenza_Viale_Unicef,40.627777,15.796388,14/07/2021 11:00,0.67,0.12,0.03,0.27,0.28,,0.65
Potenza_Viale_Unicef,40.627777,15.796388,14/07/2021 12:00,0.64,0.14,0.03,0.55,0.32,,0.53
Potenza_Viale_Unicef,40.627777,15.796388,14/07/2021 13:00,0.64,0.14,0.03,0.59,0.44,,0.82
Potenza_Viale_Unicef,40.627777,15.796388,14/07/2021 14:00,0.64,0.12,0.03,0.56,0.32,,0.62
Potenza_Viale_Unicef,40.627777,15.796388,14/07/2021 15:00,0.47,0.13,0.03,0.3,0.33,,0.28
Potenza_Viale_Unicef,40.627777,15.796388,14/07/2021 16:00,0.4,0.13,0.03,0.3,0.33,,0.29
Potenza_Viale_Unicef,40.627777,15.796388,14/07/2021 17:00,0.57,0.15,0.03,0.55,0.33,,0.65
Potenza_Viale_Unicef,40.627777,15.796388,14/07/2021 18:00,0.64,0.15,0.28,0.93,0.51,,1.01
Potenza_Viale_Unicef,40.627777,15.796388,14/07/2021 19:00,0.64,0.13,0.03,0.84,0.58,,0.95
Potenza_Viale_Unicef,40.627777,15.796388,14/07/2021 20:00,0.66,0.13,0.03,0.81,0.45,,0.74
Potenza_Viale_Unicef,40.627777,15.796388,14/07/2021 21:00,0.72,0.07,0.27,0.95,0.49,,0.87
Potenza_Viale_Unicef,40.627777,15.796388,14/07/2021 22:00,0.44,0.06,0.03,0.54,0.26,,0.49
Potenza_Viale_Unicef,40.627777,15.796388,14/07/2021 23:00,0.38,0.06,0.03,0.29,0.29,,0.26
Potenza_Viale_Unicef,40.627777,15.796388,15/07/2021 00:00,0.37,0.07,0.03,0.54,0.27,,0.48
Potenza_Viale_Unicef,40.627777,15.796388,15/07/2021 01:00,0.37,0.07,0.03,0.18,0.29,,0.17
Potenza_Viale_Unicef,40.627777,15.796388,15/07/2021 02:00,0.37,0.07,0.03,0.04,0.28,,0.04
Potenza_Viale_Unicef,40.627777,15.796388,15/07/2021 03:00,0.37,0.07,0.03,0.04,0.29,,0.04
Potenza_Viale_Unicef,40.627777,15.796388,15/07/2021 04:00,0.37,0.06,0.03,0.04,0.28,,0.04
Potenza_Viale_Unicef,40.627777,15.796388,15/07/2021 05:00,0.37,0.08,0.03,0.04,0.29,,0.05
Potenza_Viale_Unicef,40.627777,15.796388,15/07/2021 06:00,0.37,0.1,0.03,0.04,0.29,,0.04
Potenza_Viale_Unicef,40.627777,15.796388,15/07/2021 07:00,0.56,0.11,0.03,0.15,0.28,,0.36
Potenza_Viale_Unicef,40.627777,15.796388,15/07/2021 08:00,0.64,0.1,0.03,0.54,0.27,,0.48
Potenza_Viale_Unicef,40.627777,15.796388,15/07/2021 09:00,0.63,0.1,0.03,0.54,0.26,,0.48
Potenza_Viale_Unicef,40.627777,15.796388,15/07/2021 10:00,0.63,0.14,0.03,0.54,0.28,,0.5
Potenza_Viale_Unicef,40.627777,15.796388,15/07/2021 11:00,0.71,-9999.0,0.03,0.56,0.25,,0.74
Potenza_Viale_Unicef,40.627777,15.796388,15/07/2021 12:00,0.67,0.24,0.03,0.54,0.31,,0.5
Potenza_Viale_Unicef,40.627777,15.796388,15/07/2021 13:00,0.64,0.24,0.03,0.56,0.29,,0.52
Potenza_Viale_Unicef,40.627777,15.796388,15/07/2021 14:00,0.64,0.21,0.03,0.58,0.44,,0.53
Potenza_Viale_Unicef,40.627777,15.796388,15/07/2021 15:00,0.64,0.22,0.03,0.55,0.31,,0.48
Potenza_Viale_Unicef,40.627777,15.796388,15/07/2021 16:00,0.64,0.25,0.03,0.54,0.34,,0.52
Potenza_Viale_Unicef,40.627777,15.796388,15/07/2021 17:00,0.66,0.26,0.14,0.56,0.37,,0.59
Potenza_Viale_Unicef,40.627777,15.796388,15/07/2021 18:00,0.71,0.29,0.28,0.72,0.58,,0.96
Potenza_Viale_Unicef,40.627777,15.796388,15/07/2021 19:00,0.73,0.24,0.41,0.99,0.58,,0.89
Potenza_Viale_Unicef,40.627777,15.796388,15/07/2021 20:00,0.65,0.27,0.1,0.66,0.43,,0.6
Potenza_Viale_Unicef,40.627777,15.796388,15/07/2021 21:00,0.74,0.22,0.49,1.08,0.58,,0.97
Potenza_Viale_Unicef,40.627777,15.796388,15/07/2021 22:00,0.66,0.2,0.16,0.71,0.37,,0.64
Potenza_Viale_Unicef,40.627777,15.796388,15/07/2021 23:00,0.58,0.19,0.03,0.54,0.27,,0.48
Potenza_Viale_Unicef,40.627777,15.796388,16/07/2021 00:00,0.37,0.19,0.03,0.18,0.3,,0.39
Potenza_Viale_Unicef,40.627777,15.796388,16/07/2021 01:00,0.37,0.18,0.03,0.29,0.26,,0.26
Potenza_Viale_Unicef,40.627777,15.796388,16/07/2021 02:00,0.37,0.18,0.03,0.04,0.29,,0.14
Potenza_Viale_Unicef,40.627777,15.796388,16/07/2021 03:00,0.37,0.18,0.03,0.04,0.27,,0.17
Potenza_Viale_Unicef,40.627777,15.796388,16/07/2021 04:00,0.37,0.19,0.03,0.04,0.29,,0.04
Potenza_Viale_Unicef,40.627777,15.796388,16/07/2021 05:00,0.37,0.2,0.03,0.04,0.29,,0.27
Potenza_Viale_Unicef,40.627777,15.796388,16/07/2021 06:00,0.75,0.23,0.03,0.4,0.28,,0.46
Potenza_Viale_Unicef,40.627777,15.796388,16/07/2021 07:00,0.93,0.21,0.03,0.54,0.29,,0.62
Potenza_Viale_Unicef,40.627777,15.796388,16/07/2021 08:00,0.63,0.23,0.03,0.54,0.26,,0.49
Potenza_Viale_Unicef,40.627777,15.796388,16/07/2021 09:00,0.7,0.24,0.14,0.68,0.34,,0.84
Potenza_Viale_Unicef,40.627777,15.796388,16/07/2021 10:00,0.63,0.24,0.17,0.69,0.38,,0.87
Potenza_Viale_Unicef,40.627777,15.796388,16/07/2021 11:00,0.72,0.26,0.27,0.82,0.44,,0.74
Potenza_Viale_Unicef,40.627777,15.796388,16/07/2021 12:00,0.73,0.24,0.03,0.84,0.45,,0.84
Potenza_Viale_Unicef,40.627777,15.796388,16/07/2021 13:00,0.67,0.28,0.14,0.7,0.51,,0.97
