"Stazione","ParamNome","ParamUdm","Data","Ora","Media","ValiditÃ "
"Ferrandina","Temperatura","°C","17/01/2022","21","6.29","1"
"Ferrandina","Temperatura","°C","17/01/2022","22","6.18","1"
"Ferrandina","Temperatura","°C","17/01/2022","23","5.76","1"
"Ferrandina","Temperatura","°C","17/01/2022","24","5.47","1"
"Ferrandina","Temperatura","°C","18/01/2022","01","5.27","1"
"Ferrandina","Temperatura","°C","18/01/2022","02","4.50","1"
"Ferrandina","Temperatura","°C","18/01/2022","03","3.82","1"
"Ferrandina","Temperatura","°C","18/01/2022","04","2.00","1"
"Ferrandina","Temperatura","°C","18/01/2022","05","2.80","1"
"Ferrandina","Temperatura","°C","18/01/2022","06","3.69","1"
"Ferrandina","Temperatura","°C","18/01/2022","07","4.08","1"
"Ferrandina","Temperatura","°C","18/01/2022","08","3.81","1"
"Ferrandina","Temperatura","°C","18/01/2022","09","5.50","1"
