Stazione,Latitudine,Longitudine,Data_Ora,CO (mg/m³),Direzione_Vento (°N),NO2 (µg/m³),NOx (ppb),NO (ppb),O3 (µg/m³),PM10 (µg/m³),Precipitazione (mm),Pressione (mBar),Radiazione_Globale (W/m²),SO2 (µg/m³),Temperatura (°C),Umidità_Relativa (%),Velocità_Vento (m/s)
Melfi,40.313888,15.904444,15/12/2022 09:00,0.23,274.0,-9999.0,-9999.0,-9999.0,51.37,,0.0,944.21,76.38,1.88,10.18,86.3,1.68
Melfi,40.313888,15.904444,15/12/2022 10:00,0.23,266.0,-9999.0,-9999.0,-9999.0,51.77,,0.0,945.06,206.31,1.85,12.58,76.66,1.62
Melfi,40.313888,15.904444,15/12/2022 11:00,0.23,1.0,-9999.0,-9999.0,-9999.0,53.92,,0.0,945.32,327.83,2.06,14.85,69.67,0.75
Melfi,40.313888,15.904444,15/12/2022 12:00,0.22,85.0,-9999.0,-9999.0,-9999.0,55.73,,0.0,945.04,349.22,1.88,15.72,66.42,1.44
Melfi,40.313888,15.904444,15/12/2022 13:00,0.23,348.0,-9999.0,-9999.0,-9999.0,58.58,,0.0,944.41,228.89,1.86,15.0,68.13,1.41
Melfi,40.313888,15.904444,15/12/2022 14:00,0.23,90.0,-9999.0,-9999.0,-9999.0,61.04,,0.0,944.14,331.42,1.72,16.84,61.74,1.57
Melfi,40.313888,15.904444,15/12/2022 15:00,0.23,9.0,-9999.0,-9999.0,-9999.0,59.86,,0.0,944.17,163.8,2.08,17.21,61.03,0.39
Melfi,40.313888,15.904444,15/12/2022 16:00,0.23,82.0,-9999.0,-9999.0,-9999.0,53.46,,0.0,944.19,75.72,2.06,16.13,66.77,1.01
Melfi,40.313888,15.904444,15/12/2022 17:00,0.24,190.0,-9999.0,-9999.0,-9999.0,51.46,,0.0,943.91,4.86,2.77,14.05,69.69,0.79
Melfi,40.313888,15.904444,15/12/2022 18:00,0.23,2.0,-9999.0,-9999.0,-9999.0,49.85,,0.0,943.61,0.0,2.71,13.34,70.15,0.91
Melfi,40.313888,15.904444,15/12/2022 19:00,0.23,359.0,-9999.0,-9999.0,-9999.0,48.44,,0.0,943.55,0.0,2.93,12.58,69.95,0.8
Melfi,40.313888,15.904444,15/12/2022 20:00,0.24,170.0,-9999.0,-9999.0,-9999.0,59.98,,0.0,942.87,0.0,2.61,15.01,63.24,2.73
Melfi,40.313888,15.904444,15/12/2022 21:00,0.23,177.0,-9999.0,-9999.0,-9999.0,63.35,,0.0,942.96,0.0,2.59,17.72,55.79,4.21
Melfi,40.313888,15.904444,15/12/2022 22:00,0.22,306.0,19.79,10.99,0.66,57.31,,0.0,943.37,0.0,2.26,15.55,62.26,1.55
Melfi,40.313888,15.904444,15/12/2022 23:00,0.22,202.0,16.59,9.91,1.23,57.55,,0.4,942.24,0.0,2.37,17.81,56.58,8.26
Melfi,40.313888,15.904444,16/12/2022 00:00,0.23,199.0,14.41,8.68,1.15,57.68,,0.0,942.04,0.0,2.26,18.67,52.81,8.82
Melfi,40.313888,15.904444,16/12/2022 01:00,0.22,201.0,13.16,7.69,0.82,58.29,,0.0,941.19,0.0,2.28,18.22,53.15,7.53
Melfi,40.313888,15.904444,16/12/2022 02:00,0.22,208.0,12.46,7.33,0.82,58.58,,1.6,943.17,0.0,2.17,15.37,70.47,3.52
Melfi,40.313888,15.904444,16/12/2022 03:00,0.22,196.0,13.42,7.87,0.86,55.22,,0.6,943.78,0.0,2.0,14.8,73.39,5.18
Melfi,40.313888,15.904444,16/12/2022 04:00,0.21,202.0,11.64,6.59,0.55,56.64,,0.2,943.36,0.0,2.07,15.07,70.67,3.92
Melfi,40.313888,15.904444,16/12/2022 05:00,0.22,194.0,10.26,5.82,0.5,54.99,,0.0,942.77,0.0,1.88,16.49,63.21,5.77
Melfi,40.313888,15.904444,16/12/2022 06:00,0.22,202.0,9.41,5.37,0.52,54.31,,0.0,942.44,0.0,1.99,16.21,65.35,5.49
Melfi,40.313888,15.904444,16/12/2022 07:00,0.22,207.0,9.64,5.84,0.83,53.25,,0.0,942.02,0.0,2.37,16.37,64.29,5.38
Melfi,40.313888,15.904444,16/12/2022 08:00,0.22,212.0,9.07,5.36,0.66,53.45,,0.0,942.43,6.54,2.26,16.3,64.32,4.75
Melfi,40.313888,15.904444,16/12/2022 09:00,0.22,202.0,8.97,5.14,0.51,53.28,,0.0,942.87,57.05,2.24,16.7,63.96,4.41
Melfi,40.313888,15.904444,16/12/2022 10:00,0.22,233.0,8.36,5.45,1.09,55.58,,0.0,942.98,249.08,2.15,18.27,59.43,3.08
Melfi,40.313888,15.904444,16/12/2022 11:00,0.22,233.0,8.64,5.14,0.74,53.57,,0.0,942.97,375.36,2.3,19.36,58.66,3.36
Melfi,40.313888,15.904444,16/12/2022 12:00,0.22,231.0,8.11,4.48,0.39,52.3,,0.0,942.76,406.32,2.1,19.75,56.83,3.99
Melfi,40.313888,15.904444,16/12/2022 13:00,0.22,223.0,7.47,4.24,0.48,53.2,,0.0,942.25,377.1,2.23,20.35,51.46,4.96
Melfi,40.313888,15.904444,16/12/2022 14:00,0.21,204.0,6.31,3.84,0.61,54.22,,0.0,942.38,307.31,2.16,20.46,50.03,5.14
Melfi,40.313888,15.904444,16/12/2022 15:00,0.22,221.0,6.4,3.65,0.41,55.88,,0.0,942.65,159.99,2.08,19.47,52.01,4.53
Melfi,40.313888,15.904444,16/12/2022 16:00,0.22,202.0,6.1,3.49,0.42,56.46,,0.0,942.76,49.17,2.23,18.79,51.63,4.75
Melfi,40.313888,15.904444,16/12/2022 17:00,0.22,200.0,5.92,3.84,0.77,57.46,,0.0,942.5,4.17,2.23,18.34,52.75,4.63
Melfi,40.313888,15.904444,16/12/2022 18:00,0.22,221.0,5.91,3.11,0.22,59.15,,0.0,942.77,0.0,2.35,17.46,56.34,3.11
Melfi,40.313888,15.904444,16/12/2022 19:00,0.21,202.0,5.63,3.25,0.41,58.86,,0.0,942.67,0.0,2.18,17.64,54.13,2.8
Melfi,40.313888,15.904444,16/12/2022 20:00,0.23,287.0,8.51,4.81,0.45,54.36,,0.0,942.71,0.0,2.74,15.6,61.9,1.29
Melfi,40.313888,15.904444,16/12/2022 21:00,0.22,219.0,11.51,6.89,0.91,41.5,,0.0,943.43,0.0,2.49,13.24,75.04,1.32
Melfi,40.313888,15.904444,16/12/2022 22:00,0.22,272.0,7.99,4.47,0.42,55.59,,0.0,944.39,0.0,2.16,13.1,74.34,3.06
Melfi,40.313888,15.904444,16/12/2022 23:00,0.22,265.0,6.6,3.54,0.27,64.93,,0.6,945.05,0.0,2.2,11.32,79.28,3.72
Melfi,40.313888,15.904444,17/12/2022 00:00,0.23,265.0,4.53,2.33,0.17,69.19,,1.8,945.44,0.0,2.18,10.25,80.89,4.15
Melfi,40.313888,15.904444,17/12/2022 01:00,0.21,240.0,4.02,2.14,0.19,71.66,,0.0,943.91,0.0,2.01,11.15,71.17,4.29
Melfi,40.313888,15.904444,17/12/2022 02:00,0.22,287.0,5.48,3.08,0.32,74.45,,0.0,945.24,0.0,1.82,10.69,73.99,3.42
Melfi,40.313888,15.904444,17/12/2022 03:00,0.21,278.0,4.48,2.5,0.28,74.26,,0.0,946.16,0.0,1.77,10.43,77.18,3.08
Melfi,40.313888,15.904444,17/12/2022 04:00,0.22,273.0,3.79,1.91,0.17,74.51,,0.0,946.48,0.0,1.72,10.69,76.03,3.41
Melfi,40.313888,15.904444,17/12/2022 05:00,0.22,277.0,3.33,2.03,0.42,-9999.0,,0.0,947.12,0.0,1.45,10.68,74.29,2.92
Melfi,40.313888,15.904444,17/12/2022 06:00,0.22,275.0,3.66,1.78,0.15,73.5,,0.0,947.71,0.0,1.64,9.98,77.76,2.41
Melfi,40.313888,15.904444,17/12/2022 07:00,0.22,274.0,3.61,1.88,0.21,70.83,,0.0,948.43,0.0,1.56,9.44,81.62,1.74
Melfi,40.313888,15.904444,17/12/2022 08:00,0.22,353.0,6.1,3.29,0.39,64.7,,0.0,949.17,8.26,1.53,9.35,82.21,0.92
Melfi,40.313888,15.904444,17/12/2022 09:00,0.22,255.0,8.41,4.59,0.36,66.48,,0.0,949.89,29.97,1.56,10.27,80.28,1.32
Melfi,40.313888,15.904444,17/12/2022 10:00,0.22,279.0,4.12,2.01,0.13,71.66,,0.0,950.43,227.64,1.4,12.51,73.08,1.85
Melfi,40.313888,15.904444,17/12/2022 11:00,0.23,276.0,3.05,1.42,0.13,70.72,,0.0,950.93,383.07,1.37,14.73,66.27,2.01
Melfi,40.313888,15.904444,17/12/2022 12:00,0.22,278.0,3.06,1.52,0.19,72.71,,0.0,950.9,419.23,1.24,15.61,60.8,2.42
Melfi,40.313888,15.904444,17/12/2022 13:00,0.23,278.0,3.53,2.13,0.43,73.69,,0.0,950.9,286.2,1.31,15.64,59.04,2.57
Melfi,40.313888,15.904444,17/12/2022 14:00,0.23,290.0,2.51,1.16,0.13,75.67,,0.0,951.12,304.02,1.25,15.61,58.76,2.78
Melfi,40.313888,15.904444,17/12/2022 15:00,0.22,278.0,2.7,1.56,0.32,74.49,,0.0,951.56,241.3,1.2,15.85,57.3,2.36
Melfi,40.313888,15.904444,17/12/2022 16:00,0.21,286.0,3.23,1.37,0.11,73.39,,0.0,952.13,70.26,1.27,14.17,63.27,2.48
Melfi,40.313888,15.904444,17/12/2022 17:00,0.22,346.0,3.44,1.9,0.31,62.69,,0.0,952.99,1.99,1.49,10.85,79.26,1.8
Melfi,40.313888,15.904444,17/12/2022 18:00,0.22,283.0,3.36,1.55,0.14,69.03,,0.0,953.27,0.0,1.6,10.1,74.98,2.37
Melfi,40.313888,15.904444,17/12/2022 19:00,0.22,271.0,1.64,0.76,0.16,71.21,,0.0,953.72,0.0,1.14,10.08,70.99,2.3
Melfi,40.313888,15.904444,17/12/2022 20:00,0.22,277.0,2.83,1.36,0.13,68.58,,0.0,954.29,0.0,1.31,9.68,75.63,2.23
Melfi,40.313888,15.904444,17/12/2022 21:00,0.22,270.0,2.63,1.49,0.28,67.95,,0.0,954.87,0.0,1.27,9.51,73.15,2.32
Melfi,40.313888,15.904444,17/12/2022 22:00,0.22,270.0,1.6,0.83,0.19,71.3,,0.0,955.54,0.0,1.1,9.96,62.25,2.53
Melfi,40.313888,15.904444,17/12/2022 23:00,0.21,270.0,1.29,0.55,0.23,69.41,,0.0,956.05,0.0,1.15,9.16,62.19,2.34
Melfi,40.313888,15.904444,18/12/2022 00:00,0.22,272.0,0.81,0.32,0.22,72.28,,0.0,956.57,0.0,1.07,9.6,61.63,2.58
Melfi,40.313888,15.904444,18/12/2022 01:00,0.22,273.0,2.57,0.98,0.14,64.33,,0.0,957.03,0.0,1.01,8.21,67.16,1.71
Melfi,40.313888,15.904444,18/12/2022 02:00,0.22,239.0,1.81,0.99,0.25,57.06,,0.0,957.56,0.0,0.87,6.29,79.59,0.49
Melfi,40.313888,15.904444,18/12/2022 03:00,0.23,216.0,0.84,0.11,0.1,48.77,,0.0,958.06,0.0,0.88,4.65,81.94,1.47
Melfi,40.313888,15.904444,18/12/2022 04:00,0.22,249.0,1.07,0.4,0.19,50.25,,0.0,958.37,0.0,0.84,4.08,83.64,1.17
Melfi,40.313888,15.904444,18/12/2022 05:00,0.22,258.0,1.08,0.28,0.14,47.87,,0.0,958.75,0.0,2.39,4.56,84.22,1.42
Melfi,40.313888,15.904444,18/12/2022 06:00,0.22,235.0,0.7,0.18,0.15,47.53,,0.0,959.25,0.0,0.94,4.81,87.16,1.47
Melfi,40.313888,15.904444,18/12/2022 07:00,0.21,261.0,1.14,0.82,0.37,50.37,,0.0,959.92,0.0,0.81,5.74,87.11,1.82
Melfi,40.313888,15.904444,18/12/2022 08:00,0.22,278.0,2.51,1.56,0.32,58.21,,0.0,960.82,7.11,0.78,7.01,84.39,1.93
Melfi,40.313888,15.904444,18/12/2022 09:00,0.22,288.0,2.32,1.2,0.2,57.71,,0.0,961.51,30.43,0.74,7.94,84.86,1.65
Melfi,40.313888,15.904444,18/12/2022 10:00,0.21,303.0,2.32,1.3,0.28,52.76,,0.0,962.14,34.61,0.83,7.91,87.73,1.67
Melfi,40.313888,15.904444,18/12/2022 11:00,0.22,314.0,3.8,2.54,0.66,45.61,,0.0,962.69,36.14,1.17,7.76,89.97,1.48
Melfi,40.313888,15.904444,18/12/2022 12:00,0.22,348.0,5.06,2.6,0.21,46.38,,0.0,962.73,32.46,1.34,7.43,90.94,2.23
Melfi,40.313888,15.904444,18/12/2022 13:00,0.22,348.0,4.01,1.77,0.09,46.79,,0.0,962.84,29.19,1.4,7.54,89.15,2.71
Melfi,40.313888,15.904444,18/12/2022 14:00,0.22,346.0,5.12,2.75,0.25,50.15,,0.0,962.87,122.54,1.67,7.91,81.4,2.59
Melfi,40.313888,15.904444,18/12/2022 15:00,0.22,348.0,1.69,0.94,0.23,52.7,,0.0,963.02,94.84,1.19,8.22,78.83,2.16
Melfi,40.313888,15.904444,18/12/2022 16:00,0.21,346.0,1.8,1.1,0.37,52.3,,0.0,963.46,35.65,1.25,7.73,79.46,2.05
Melfi,40.313888,15.904444,18/12/2022 17:00,0.21,346.0,2.45,1.08,0.11,53.44,,0.0,963.8,7.16,0.86,7.53,80.11,1.45
Melfi,40.313888,15.904444,18/12/2022 18:00,0.23,284.0,2.57,1.31,0.2,55.47,,0.0,964.28,0.0,0.84,6.84,80.89,1.5
Melfi,40.313888,15.904444,18/12/2022 19:00,0.22,265.0,1.86,1.24,0.38,54.34,,0.0,964.54,0.0,0.85,6.34,84.54,2.12
Melfi,40.313888,15.904444,18/12/2022 20:00,0.22,250.0,1.38,0.74,0.25,53.18,,0.0,964.82,0.0,0.76,5.91,86.42,2.06
Melfi,40.313888,15.904444,18/12/2022 21:00,0.22,278.0,1.67,0.85,0.19,51.75,,0.0,965.23,0.0,0.64,6.09,87.81,1.61
Melfi,40.313888,15.904444,18/12/2022 22:00,0.22,291.0,2.37,1.01,0.13,48.06,,0.0,965.44,0.0,0.67,6.27,88.72,1.33
Melfi,40.313888,15.904444,18/12/2022 23:00,0.23,292.0,2.33,1.18,0.17,51.36,,0.0,965.74,0.0,0.8,6.12,90.32,1.43
Melfi,40.313888,15.904444,19/12/2022 00:00,0.22,265.0,2.05,1.21,0.31,54.67,,0.0,965.5,0.0,0.55,5.68,87.68,1.65
Melfi,40.313888,15.904444,19/12/2022 01:00,0.22,262.0,1.12,0.6,0.24,54.25,,0.0,965.38,0.0,0.67,4.79,89.79,1.68
Melfi,40.313888,15.904444,19/12/2022 02:00,0.22,256.0,1.0,0.57,0.28,55.68,,0.0,965.2,0.0,0.59,5.35,87.58,1.44
Melfi,40.313888,15.904444,19/12/2022 03:00,0.22,270.0,1.74,0.84,0.18,56.25,,0.0,965.26,0.0,0.61,5.41,86.73,1.28
Melfi,40.313888,15.904444,19/12/2022 04:00,0.22,264.0,0.9,0.53,0.32,56.35,,0.0,965.32,0.0,0.65,4.81,88.64,1.62
Melfi,40.313888,15.904444,19/12/2022 05:00,0.21,273.0,1.3,0.6,0.2,55.94,,0.0,965.41,0.0,0.65,4.9,88.99,1.58
Melfi,40.313888,15.904444,19/12/2022 06:00,0.22,256.0,0.73,0.13,0.18,55.7,,0.0,965.34,0.0,0.65,4.52,88.57,1.52
Melfi,40.313888,15.904444,19/12/2022 07:00,0.22,272.0,1.67,0.85,0.24,50.2,,0.0,965.5,0.0,0.69,5.21,87.98,1.16
Melfi,40.313888,15.904444,19/12/2022 08:00,0.23,266.0,1.8,0.73,0.19,49.81,,0.0,965.69,4.93,0.87,5.38,86.85,1.34
Melfi,40.313888,15.904444,19/12/2022 09:00,0.22,296.0,3.4,2.1,0.41,51.34,,0.0,965.86,50.72,0.7,5.84,84.31,1.27
Melfi,40.313888,15.904444,19/12/2022 10:00,0.21,347.0,0.79,0.37,0.28,54.72,,0.0,966.31,59.51,0.7,5.87,83.03,1.71
Melfi,40.313888,15.904444,19/12/2022 11:00,0.22,306.0,1.41,0.81,0.28,52.81,,0.0,966.35,82.38,0.73,6.34,81.44,1.2
Melfi,40.313888,15.904444,19/12/2022 12:00,0.22,348.0,0.83,0.34,0.23,56.38,,0.0,965.88,162.25,0.71,6.97,75.88,1.87
Melfi,40.313888,15.904444,19/12/2022 13:00,0.22,350.0,1.53,0.84,0.23,58.15,,0.0,965.34,169.12,0.68,7.73,71.13,1.56
Melfi,40.313888,15.904444,19/12/2022 14:00,0.22,346.0,0.45,0.09,0.21,62.46,,0.0,964.84,236.48,0.66,8.67,67.75,1.42
Melfi,40.313888,15.904444,19/12/2022 15:00,0.21,350.0,2.04,1.02,0.21,60.75,,0.0,965.01,120.61,0.78,8.03,69.93,1.7
Melfi,40.313888,15.904444,19/12/2022 16:00,0.22,352.0,2.51,1.71,0.57,56.9,,0.0,965.01,34.66,1.15,7.33,76.3,1.6
Melfi,40.313888,15.904444,19/12/2022 17:00,0.22,350.0,7.01,3.58,0.2,48.21,,0.0,965.01,1.87,1.76,6.47,82.57,1.62
Melfi,40.313888,15.904444,19/12/2022 18:00,0.22,348.0,5.47,2.5,0.08,51.01,,0.0,965.16,0.0,1.46,5.93,79.27,1.38
Melfi,40.313888,15.904444,19/12/2022 19:00,0.22,240.0,2.12,1.51,0.49,54.71,,0.0,965.2,0.0,1.19,5.63,76.08,0.89
Melfi,40.313888,15.904444,19/12/2022 20:00,0.22,219.0,4.81,2.8,0.41,47.55,,0.0,964.91,0.0,1.91,3.57,81.3,1.55
Melfi,40.313888,15.904444,19/12/2022 21:00,0.21,218.0,0.59,0.1,0.2,44.58,,0.0,964.65,0.0,1.26,2.02,86.1,1.94
Melfi,40.313888,15.904444,19/12/2022 22:00,0.22,221.0,1.43,1.51,1.16,42.83,,0.0,964.73,0.0,1.18,1.6,87.21,1.94
Melfi,40.313888,15.904444,19/12/2022 23:00,0.22,224.0,0.94,0.16,0.2,45.17,,0.0,964.77,0.0,0.93,2.32,87.94,1.39
Melfi,40.313888,15.904444,20/12/2022 00:00,0.22,287.0,0.96,0.69,0.41,51.62,,0.0,964.62,0.0,0.84,4.13,83.39,0.82
Melfi,40.313888,15.904444,20/12/2022 01:00,0.22,286.0,1.04,0.52,0.24,55.03,,0.0,964.23,0.0,0.78,4.59,80.59,0.97
Melfi,40.313888,15.904444,20/12/2022 02:00,0.21,262.0,0.61,0.22,0.19,49.37,,0.0,964.03,0.0,1.17,3.92,82.27,0.68
Melfi,40.313888,15.904444,20/12/2022 03:00,0.21,262.0,0.88,0.12,0.11,55.66,,0.0,963.99,0.0,0.85,3.38,83.3,1.21
Melfi,40.313888,15.904444,20/12/2022 04:00,0.22,245.0,1.05,0.0,0.04,47.5,,0.0,963.39,0.0,0.93,1.53,86.91,1.42
Melfi,40.313888,15.904444,20/12/2022 05:00,0.22,227.0,0.59,0.0,0.12,-9999.0,,0.0,963.08,0.0,1.71,0.64,89.32,1.51
Melfi,40.313888,15.904444,20/12/2022 06:00,0.22,227.0,0.69,0.0,0.12,46.79,,0.0,963.1,0.0,0.86,0.56,89.8,1.46
Melfi,40.313888,15.904444,20/12/2022 07:00,0.22,218.0,0.39,0.0,0.27,48.2,,0.0,962.94,0.0,0.92,0.78,89.93,1.95
Melfi,40.313888,15.904444,20/12/2022 08:00,0.22,218.0,0.99,0.56,0.56,40.16,,0.0,962.82,8.33,0.9,0.54,90.01,1.53
Melfi,40.313888,15.904444,20/12/2022 09:00,0.22,255.0,3.19,2.55,1.06,43.84,,0.0,962.84,36.05,0.93,1.36,90.52,0.29
Melfi,40.313888,15.904444,20/12/2022 10:00,0.22,257.0,3.87,2.76,0.82,52.64,,0.0,962.85,237.76,1.39,5.71,78.55,0.29
Melfi,40.313888,15.904444,20/12/2022 11:00,0.23,79.0,4.66,3.53,1.1,53.59,,0.0,962.61,389.12,1.34,7.88,71.24,1.15
Melfi,40.313888,15.904444,20/12/2022 12:00,0.21,94.0,4.39,3.67,1.38,56.15,,0.0,961.96,428.39,1.08,9.31,67.7,0.9
Melfi,40.313888,15.904444,20/12/2022 13:00,0.23,278.0,3.14,1.69,0.34,62.3,,0.0,961.29,442.54,1.05,10.55,65.06,2.11
Melfi,40.313888,15.904444,20/12/2022 14:00,0.22,285.0,0.41,0.0,0.2,66.22,,0.0,960.71,381.84,0.91,11.82,61.18,1.77
Melfi,40.313888,15.904444,20/12/2022 15:00,0.22,82.0,1.66,0.93,0.33,64.84,,0.0,960.48,261.92,1.3,11.39,61.02,1.16
Melfi,40.313888,15.904444,20/12/2022 16:00,0.23,180.0,1.87,1.04,0.27,60.38,,0.0,960.44,70.57,1.73,9.55,67.49,0.83
Melfi,40.313888,15.904444,20/12/2022 17:00,0.21,219.0,1.36,1.46,0.96,37.21,,0.0,960.4,4.47,1.74,5.26,80.83,1.15
Melfi,40.313888,15.904444,20/12/2022 18:00,0.21,218.0,0.98,0.88,0.71,36.51,,0.0,960.39,0.0,1.44,3.52,87.0,1.13
Melfi,40.313888,15.904444,20/12/2022 19:00,0.22,220.0,0.24,0.62,0.9,40.96,,0.0,960.43,0.0,1.32,3.41,87.83,1.63
Melfi,40.313888,15.904444,20/12/2022 20:00,0.22,215.0,2.3,1.45,0.49,40.91,,0.0,960.32,0.0,1.34,3.62,85.5,1.58
Melfi,40.313888,15.904444,20/12/2022 21:00,0.22,233.0,7.97,5.64,1.51,38.65,,0.0,960.03,0.0,2.82,3.06,86.88,1.6
Melfi,40.313888,15.904444,20/12/2022 22:00,0.22,265.0,5.43,3.78,1.07,48.32,,0.0,959.7,0.0,1.9,4.0,88.92,2.11
Melfi,40.313888,15.904444,20/12/2022 23:00,0.22,272.0,0.76,0.02,0.08,60.22,,0.0,959.41,0.0,1.78,5.58,85.42,2.19
Melfi,40.313888,15.904444,21/12/2022 00:00,0.22,267.0,0.64,0.01,0.12,63.85,,0.0,958.95,0.0,1.49,5.79,81.81,2.88
Melfi,40.313888,15.904444,21/12/2022 01:00,0.22,271.0,0.64,0.0,0.11,64.05,,0.0,958.45,0.0,1.31,6.02,78.08,2.52
Melfi,40.313888,15.904444,21/12/2022 02:00,0.21,260.0,0.32,0.0,0.2,61.93,,0.0,958.19,0.0,1.41,5.62,78.19,2.81
Melfi,40.313888,15.904444,21/12/2022 03:00,0.22,261.0,0.58,0.0,0.12,63.62,,0.0,957.8,0.0,1.44,5.58,73.66,3.16
Melfi,40.313888,15.904444,21/12/2022 04:00,0.22,266.0,0.62,0.0,0.15,63.56,,0.0,957.36,0.0,1.41,5.22,74.95,3.75
Melfi,40.313888,15.904444,21/12/2022 05:00,0.22,266.0,0.45,0.0,0.21,64.49,,0.0,956.95,0.0,1.49,4.84,76.12,3.75
Melfi,40.313888,15.904444,21/12/2022 06:00,0.22,279.0,0.45,0.0,0.14,60.45,,0.0,956.88,0.0,1.43,4.19,79.52,3.31
Melfi,40.313888,15.904444,21/12/2022 07:00,0.22,283.0,0.91,0.0,0.06,62.31,,0.0,956.52,0.0,1.4,4.14,76.02,2.94
Melfi,40.313888,15.904444,21/12/2022 08:00,0.22,233.0,0.58,0.24,0.33,58.17,,0.0,956.44,6.69,1.73,3.52,77.16,2.14
Melfi,40.313888,15.904444,21/12/2022 09:00,0.22,218.0,3.31,3.83,2.36,58.73,,0.0,956.51,27.37,1.79,4.93,67.43,1.46
Melfi,40.313888,15.904444,21/12/2022 10:00,0.22,270.0,0.29,0.13,0.38,64.53,,0.0,956.58,241.12,1.37,7.74,60.21,2.9
Melfi,40.313888,15.904444,21/12/2022 11:00,0.22,246.0,0.61,0.0,0.14,66.27,,0.0,956.52,404.42,1.36,9.15,59.18,3.44
Melfi,40.313888,15.904444,21/12/2022 12:00,0.22,247.0,0.63,0.38,0.41,65.69,,0.0,955.77,438.0,1.74,9.87,59.32,3.51
Melfi,40.313888,15.904444,21/12/2022 13:00,0.23,267.0,3.06,2.94,1.43,67.09,,0.4,955.19,447.44,-9999.0,10.94,59.65,3.12
Melfi,40.313888,15.904444,21/12/2022 14:00,0.23,267.0,6.01,3.78,1.65,74.48,,0.0,954.78,384.77,-9999.0,11.91,56.93,2.94
Melfi,40.313888,15.904444,21/12/2022 15:00,0.23,273.0,3.89,3.59,1.56,78.74,,0.0,954.51,261.86,5.32,11.81,57.65,2.49
Melfi,40.313888,15.904444,21/12/2022 16:00,0.24,273.0,6.5,5.17,1.77,76.79,,0.0,954.4,69.79,5.43,10.44,63.88,1.94
Melfi,40.313888,15.904444,21/12/2022 17:00,0.22,273.0,7.99,7.13,2.96,63.76,,0.0,954.31,4.7,6.1,7.28,73.85,1.59
Melfi,40.313888,15.904444,21/12/2022 18:00,0.23,240.0,6.15,5.49,2.27,55.23,,0.0,954.34,0.0,6.08,4.43,80.47,1.68
Melfi,40.313888,15.904444,21/12/2022 19:00,0.22,265.0,7.48,6.26,2.34,67.19,,0.0,954.34,0.0,5.78,5.11,81.59,2.41
Melfi,40.313888,15.904444,21/12/2022 20:00,0.22,285.0,7.58,6.21,2.25,70.31,,0.0,954.22,0.0,6.15,5.97,78.9,2.01
Melfi,40.313888,15.904444,21/12/2022 21:00,0.23,279.0,8.21,6.08,1.78,72.73,,0.0,954.01,0.0,5.96,6.16,76.16,2.26
Melfi,40.313888,15.904444,21/12/2022 22:00,0.21,284.0,7.29,6.11,2.29,72.33,,0.0,953.72,0.0,5.79,6.24,72.87,2.61
Melfi,40.313888,15.904444,21/12/2022 23:00,0.22,283.0,6.24,5.74,2.48,75.42,,0.0,953.58,0.0,6.35,6.45,71.12,2.79
Melfi,40.313888,15.904444,22/12/2022 00:00,0.23,267.0,4.6,4.43,2.03,76.96,,0.0,953.27,0.0,5.84,7.09,70.49,3.26
Melfi,40.313888,15.904444,22/12/2022 01:00,0.23,269.0,4.37,4.22,1.93,78.78,,0.0,952.97,0.0,6.0,7.22,70.99,3.85
Melfi,40.313888,15.904444,22/12/2022 02:00,0.22,266.0,3.75,3.82,1.86,79.15,,0.0,952.79,0.0,6.09,7.51,71.85,3.7
Melfi,40.313888,15.904444,22/12/2022 03:00,0.22,267.0,4.24,4.27,2.05,78.14,,0.0,952.65,0.0,6.23,7.87,72.9,3.47
Melfi,40.313888,15.904444,22/12/2022 04:00,0.23,266.0,4.2,4.31,2.11,75.67,,0.0,952.54,0.0,6.26,7.3,78.21,3.4
Melfi,40.313888,15.904444,22/12/2022 05:00,0.23,273.0,4.44,4.53,2.21,74.65,,0.0,952.28,0.0,6.39,7.04,81.44,2.92
Melfi,40.313888,15.904444,22/12/2022 06:00,0.22,277.0,4.92,4.59,2.02,73.02,,0.0,952.31,0.0,6.08,6.84,82.31,2.55
Melfi,40.313888,15.904444,22/12/2022 07:00,0.22,265.0,3.93,4.36,2.3,73.59,,0.0,952.31,0.0,6.34,6.61,83.66,3.35
Melfi,40.313888,15.904444,22/12/2022 08:00,0.22,271.0,4.74,4.47,2.0,72.38,,0.0,952.67,5.71,6.37,6.56,83.7,3.59
Melfi,40.313888,15.904444,22/12/2022 09:00,0.22,267.0,4.57,4.61,2.21,71.91,,0.0,953.1,30.67,6.29,7.1,79.8,3.08
Melfi,40.313888,15.904444,22/12/2022 10:00,0.22,267.0,4.36,4.67,2.39,73.44,,0.0,953.36,235.92,6.33,8.98,72.39,3.05
Melfi,40.313888,15.904444,22/12/2022 11:00,0.22,273.0,4.3,4.37,2.12,75.4,,0.0,953.25,394.12,6.79,10.75,67.41,3.25
Melfi,40.313888,15.904444,22/12/2022 12:00,0.22,267.0,4.23,4.53,2.32,79.52,,0.0,952.76,419.9,7.04,11.9,62.21,2.86
Melfi,40.313888,15.904444,22/12/2022 13:00,0.22,309.0,3.33,3.81,2.07,82.21,,0.0,952.27,347.99,6.96,12.37,55.22,2.17
